source,brand,month,season_code,account,gender,category,sub_category,sub2,item_keyword,item_display,silhouette,wash,material_hints,dominant_colors,pattern,trend_strength,details,visibility_score,confidence,images,dedup_hash,schema_version,v2_category,base_garment,attributes,trend_tags,legacy_sub2,visibility_axes,raw_visual_terms,needs_review,review_reasons,garment_id
instagram,HYPE STREET,2025-09,2526FW,39.cho,Men,Bag,Tote bag,Tote Bag,Bag,Bag,,,[],"[""Brown""]",Animal,5,"{""bag_type"": ""Tote"", ""bag_size"": ""Large"", ""bag_structure"": ""Soft-Slouchy"", ""bag_orientation"": ""North-South"", ""bag_closure"": ""Open"", ""strap_style"": ""Dual Handle"", ""bag_surface"": ""Quilted"", ""pattern"": ""Animal"", ""carry_method"": [""Handheld""]}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20250924_0.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20250924_0.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20250924_0.jpg""}]",d2ce8da4a234b96d_8,2.0.0,Bag,Bag,"{""bag_type"": ""Tote"", ""carry_methods"": [""Handheld""], ""bag_size"": ""Large"", ""bag_structure"": ""Soft-Slouchy"", ""bag_orientation"": ""North-South"", ""bag_closure"": ""Open"", ""strap_style"": ""Dual Handle"", ""bag_surface"": ""Quilted"", ""pattern"": ""Animal"", ""color_family"": ""Brown""}",[],Tote Bag,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""quilted bag"", ""leopard print"", ""large tote"", ""brown bag""]",,[],g9
instagram,HYPE STREET,2025-09,2526FW,39.cho,Men,Bottom,Pants,Cargo Pants,Pants,Pants,,,[],"[""Green""]",Camo,5,"{""fit"": ""Wide"", ""pattern"": ""Camo"", ""functional_style"": ""Cargo"", ""leg_shape"": ""Straight"", ""waist_rise"": ""Mid"", ""hem_style"": ""Open""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20250924_5.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20250924_5.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20250924_5.jpg""}]",91bf0af2d5d41d30_6,2.0.0,Bottom,Pants,"{""fit_ease"": ""Baggy"", ""pattern"": ""Camo"", ""color_family"": ""Green"", ""functional_style"": ""Cargo"", ""leg_width"": ""Wide"", ""leg_shape_family"": ""Straight-leg"", ""leg_shape_term"": ""Straight"", ""rise"": ""Mid"", ""hem_style"": ""Open""}",[],Cargo Pants,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Visible"", ""hem"": ""Visible""}","[""camouflage pants"", ""cargo pockets"", ""baggy fit"", ""wide leg""]",,[],g7
instagram,HYPE STREET,2025-09,2526FW,39.cho,Men,Bottom,Pants,Other Pants,Pants,Pants,,,"[""Sweat-Fleece""]","[""Black""]",,5,"{""fit"": ""Relaxed"", ""material"": ""Sweat-Fleece"", ""leg_shape"": ""Jogger"", ""hem_style"": ""Elastic""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20250927_4.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20250927_4.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20250927_4.jpg""}]",f9be260354588bab_3,2.0.0,Bottom,Pants,"{""fit_ease"": ""Relaxed"", ""material"": ""Sweat-Fleece"", ""color_family"": ""Black"", ""leg_shape_family"": ""Jogger"", ""leg_shape_term"": ""Jogger"", ""hem_style"": ""Elastic""}",[],Other Pants,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Visible"", ""hem"": ""Partially Visible""}","[""black sweatpants"", ""joggers""]",,[],g4
instagram,HYPE STREET,2025-09,2526FW,39.cho,Men,Outer,Padding / Down,Puffer Jacket,Puffer Jacket,Puffer Jacket,,,[],"[""Black""]",,5,"{""fit"": ""Regular"", ""insulation"": ""Down""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20250927_4.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20250927_4.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20250927_4.jpg""}]",f9be260354588bab_1,2.0.0,Outer,Puffer Jacket,"{""fit_ease"": ""Regular"", ""fabric_structure"": ""Quilted"", ""color_family"": ""Black"", ""insulation"": ""Down""}",[],Puffer Jacket,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""black quilted jacket"", ""puffer jacket""]",,[],g2
instagram,HYPE STREET,2025-09,2526FW,39.cho,Men,Hat,,Beanie,Beanie,Beanie,,,[],"[""Black""]",Lettering,5,"{""pattern"": ""Lettering""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20250927_3.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20250927_3.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20250927_3.jpg""}]",adc676781e2d413c_0,2.0.0,Headwear,Beanie,"{""color_family"": ""Black"", ""pattern"": ""Lettering""}",[],Beanie,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}",[],,[],g1
instagram,HYPE STREET,2025-09,2526FW,39.cho,Men,Bag,Crossbody Bag,Crescent Bag,Bag,Bag,,,"[""Leather""]","[""Blue""]",,5,"{""bag_type"": ""Crescent"", ""bag_size"": ""Small"", ""bag_structure"": ""Semi-structured"", ""bag_orientation"": ""East-West"", ""bag_geometry"": ""Crescent"", ""bag_closure"": ""Zipper"", ""strap_style"": ""Leather"", ""material"": ""Leather"", ""bag_surface"": ""Plain"", ""carry_method"": [""Shoulder""]}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20250927_3.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20250927_3.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20250927_3.jpg""}]",adc676781e2d413c_3,2.0.0,Bag,Bag,"{""bag_type"": ""Crescent"", ""carry_methods"": [""Shoulder""], ""bag_size"": ""Small"", ""bag_structure"": ""Semi-structured"", ""bag_orientation"": ""East-West"", ""bag_geometry"": ""Crescent"", ""bag_closure"": ""Zipper"", ""strap_style"": ""Leather"", ""color_family"": ""Blue"", ""material"": ""Leather"", ""bag_surface"": ""Plain""}",[],Crescent Bag,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}",[],,[],g4
instagram,HYPE STREET,2025-09,2526FW,39.cho,Men,Hat,,Baseball Cap,Baseball Cap,Baseball Cap,,,[],"[""Brown""]",Plaid,5,"{""pattern"": ""Plaid""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20250927_5.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20250927_5.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20250927_5.jpg""}]",bf20366a9c133b6c_0,2.0.0,Headwear,Baseball Cap,"{""pattern"": ""Plaid"", ""color_family"": ""Brown""}",[],Baseball Cap,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""plaid cap"", ""brown plaid"", ""lettering cap"", ""Matin K""]",,[],g1
instagram,HYPE STREET,2025-09,2526FW,39.cho,Men,Outer,Vest,Padded Vest,Vest,Vest,,,[],"[""Metallic""]",,5,"{""insulation"": ""Synthetic Padded"", ""surface_finish"": ""Coated""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20250927_5.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20250927_5.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20250927_5.jpg""}]",bf20366a9c133b6c_1,2.0.0,Outer,Vest,"{""fabric_structure"": ""Quilted"", ""insulation"": ""Synthetic Padded"", ""color_family"": ""Metallic"", ""surface_finish"": ""Coated""}","[""puffer vest""]",Vest,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Visible"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""sleeveless puffer"", ""shiny vest"", ""quilted vest"", ""silver vest""]",,[],g2
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,Hat,,Baseball Cap,Baseball Cap,Baseball Cap,,,"[""Denim""]","[""Blue""]",Solid,5,"{""material"": ""Denim"", ""pattern"": ""Solid""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251014_0.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251014_0.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251014_0.jpg""}]",9be3b4c3d6193059_0,2.0.0,Headwear,Baseball Cap,"{""material"": ""Denim"", ""pattern"": ""Solid"", ""color_family"": ""Blue""}",[],Baseball Cap,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""denim cap"", ""blue cap"", ""baseball cap""]",,[],g1
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,ACC,,Other Accessory,Other Accessory,Other Accessory,,,[],"[""Metallic""]",,5,{},8,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251014_0.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251014_0.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251014_0.jpg""}]",9be3b4c3d6193059_4,2.0.0,Accessory,Other Accessory,"{""color_family"": ""Metallic""}",[],Other Accessory,"{""overall"": 0.8, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""silver hoop earring"", ""small hoop""]",,[],g5
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,ACC,,Other Accessory,Other Accessory,Other Accessory,,,"[""Other""]","[""Black""]",,5,"{""material"": ""Other""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251017_5.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251017_5.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251017_5.jpg""}]",909ca7a5ad9ae361_7,2.0.0,Accessory,Other Accessory,"{""material"": ""Other"", ""color_family"": ""Black""}",[],Other Accessory,"{""overall"": 1.0}","[""cord bracelet"", ""black bracelet""]",,[],g8
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,Hat,,Beanie,Beanie,Beanie,,,[],"[""Black""]",Graphic,5,"{""pattern"": ""Graphic""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251017_9.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251017_9.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251017_9.jpg""}]",cb8a35d3b700b32d_0,2.0.0,Headwear,Beanie,"{""pattern"": ""Graphic"", ""color_family"": ""Black"", ""fabric_structure"": ""Ribbed""}",[],Beanie,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""black beanie"", ""skull graphic"", ""ribbed knit""]",,[],g1
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,Top,Tank / Bra top,Tank Top,Tank Top,Tank Top,,,[],"[""Gray""]",,5,"{""sleeve_length"": ""Sleeveless"", ""neckline"": ""U"", ""neckline_depth"": ""Standard"", ""fit"": ""Fitted""}",9,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251017_9.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251017_9.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251017_9.jpg""}]",cb8a35d3b700b32d_2,2.0.0,Top,Tank Top,"{""color_family"": ""Gray"", ""fabric_structure"": ""Ribbed"", ""sleeve_length"": ""Sleeveless"", ""neckline_shape"": ""U"", ""neckline_depth"": ""Standard"", ""fit_ease"": ""Fitted""}",[],Tank Top,"{""overall"": 0.9, ""shoulder_area"": ""Visible"", ""neckline"": ""Visible"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Partially Visible""}","[""grey tank top"", ""ribbed texture"", ""u-neck""]",,[],g3
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,Bottom,Skirt / Skort,Mini A-line Skirt,Skirt,Skirt,A-line,,[],"[""Multi""]",Plaid,5,"{""pattern"": ""Plaid"", ""silhouette"": ""A-line""}",8,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251017_9.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251017_9.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251017_9.jpg""}]",cb8a35d3b700b32d_3,2.0.0,Bottom,Skirt,"{""pattern"": ""Plaid"", ""color_family"": ""Multi"", ""skirt_length"": ""Mini"", ""skirt_silhouette"": ""A-line""}",[],Mini A-line Skirt,"{""overall"": 0.8, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""plaid mini skirt"", ""grey plaid"", ""a-line""]",,[],g4
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,ACC,,Belt,Belt,Belt,,,"[""Metallic""]","[""Metallic""]",,5,"{""material"": ""Metallic""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251017_9.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251017_9.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251017_9.jpg""}]",cb8a35d3b700b32d_4,2.0.0,Accessory,Belt,"{""material"": ""Metallic"", ""color_family"": ""Metallic""}",[],Belt,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""silver chain belt""]",,[],g5
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,ACC,,Sunglasses,Sunglasses,Sunglasses,,,[],"[""White""]",,5,{},10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251017_9.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251017_9.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251017_9.jpg""}]",cb8a35d3b700b32d_5,2.0.0,Accessory,Sunglasses,"{""color_family"": ""White""}",[],Sunglasses,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""white frame sunglasses""]",,[],g6
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,ACC,,Necklace,Necklace,Necklace,,,"[""Metallic""]","[""Metallic""]",,5,"{""material"": ""Metallic""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251017_9.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251017_9.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251017_9.jpg""}]",cb8a35d3b700b32d_6,2.0.0,Accessory,Necklace,"{""material"": ""Metallic"", ""color_family"": ""Metallic""}",[],Necklace,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Visible"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""silver chain necklace""]",,[],g7
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,ACC,,Other Accessory,Other Accessory,Other Accessory,,,[],"[""Metallic""]",,5,{},10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251020_1.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251020_1.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251020_1.jpg""}]",a6991b6c3666135b_7,2.0.0,Accessory,Other Accessory,"{""color_family"": ""Metallic""}","[""chain accessory""]",Other Accessory,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""silver chain""]",,[],g8
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,ACC,,Sunglasses,Sunglasses,Sunglasses,,,[],"[""White""]",,5,{},10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251020_1.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251020_1.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251020_1.jpg""}]",a6991b6c3666135b_1,2.0.0,Accessory,Sunglasses,"{""color_family"": ""White""}",[],Sunglasses,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""white frame sunglasses""]",,[],g2
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,Outer,Coat,Overcoat,Overcoat,Overcoat,,,"[""Other""]","[""Black""]",Solid,5,"{""fit"": ""Regular"", ""material"": ""Other"", ""pattern"": ""Solid""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251020_1.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251020_1.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251020_1.jpg""}]",a6991b6c3666135b_2,2.0.0,Outer,Overcoat,"{""fit_ease"": ""Regular"", ""material"": ""Other"", ""pattern"": ""Solid"", ""color_family"": ""Black""}",[],Overcoat,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Visible"", ""waistline"": ""Visible"", ""full_leg"": ""Partially Visible"", ""hem"": ""Partially Visible""}","[""long black coat"", ""structured coat""]",,[],g3
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,ACC,,Belt,Belt,Belt,,,[],"[""Metallic""]",,5,{},10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251020_1.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251020_1.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251020_1.jpg""}]",a6991b6c3666135b_4,2.0.0,Accessory,Belt,"{""color_family"": ""Metallic""}",[],Belt,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""silver buckle belt""]",,[],g5
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,Bottom,Skirt / Skort,Knee A-line Skirt,Skirt,Skirt,A-line,,[],"[""Gray""]",Plaid,5,"{""silhouette"": ""A-line"", ""pattern"": ""Plaid""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251020_1.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251020_1.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251020_1.jpg""}]",a6991b6c3666135b_6,2.0.0,Bottom,Skirt,"{""skirt_length"": ""Knee"", ""skirt_silhouette"": ""A-line"", ""skirt_construction"": ""Pleated"", ""pattern"": ""Plaid"", ""color_family"": ""Gray""}","[""layered skirt""]",Knee A-line Skirt,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""plaid pleated skirt"", ""kilt-like skirt""]",,[],g7
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,ACC,,Sunglasses,Sunglasses,Sunglasses,,,[],"[""Metallic""]",,5,{},10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251020_2.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251020_2.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251020_2.jpg""}]",a5d31d2de3251b58_1,2.0.0,Accessory,Sunglasses,"{""color_family"": ""Metallic""}",[],Sunglasses,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""silver sunglasses"", ""cat eye shape""]",,[],g2
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,ACC,,Necklace,Necklace,Necklace,,,[],"[""Metallic""]",,5,{},7,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251020_2.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251020_2.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251020_2.jpg""}]",a5d31d2de3251b58_2,2.0.0,Accessory,Necklace,"{""color_family"": ""Metallic""}",[],Necklace,"{""overall"": 0.7, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""silver chain"", ""pendant""]",,[],g3
instagram,HYPE STREET,2025-10,2526FW,39.cho,Men,Shoes,,Lifestyle Sneakers,Lifestyle Sneakers,Lifestyle Sneakers,,,[],"[""White""]",,5,"{""toe_style"": ""Round""}",10,100,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/39.cho_20251020_4.jpg"", ""fullUrl"": """", ""filename"": ""39.cho_20251020_4.jpg"", ""account"": ""39.cho"", ""localPath"": ""Instagram_mlb_2526fw\\39.cho_20251020_4.jpg""}]",e6ce1931e326f087_3,2.0.0,Shoes,Lifestyle Sneakers,"{""color_family"": ""White"", ""toe_style"": ""Round""}","[""Platform Sole"", ""Chunky Sneakers""]",Lifestyle Sneakers,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""white platform sneakers"", ""chunky sneakers""]",,[],g4
